primary_key,match_key,date,time_of_day,name_team_A,name_team_B,gametime,score_team_A,score_team_B,odd_win_team_A,odd_draw,odd_win_team_B,prob_win_team_A,prob_draw,prob_win_team_B
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:30:41,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:30:41,VfB Lübeck,Borussia Dortmund II,30',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:30:41,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:30:41,RC Celta de Vigo,UD Las Palmas,30',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:30:41,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:30:41,1860 München,1. FC Saarbrücken,28',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:30:41,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:30:41,Dynamo Dresden,FC Viktoria Köln,28',0,0,1.35,4.5,8.0,0.6808518518518518,0.20425555555555555,0.11489375
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:30:41,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:30:41,Phrae United,Ayutthaya United,90'+8,0,1,250.0,25.0,1.0,0.0038314,0.038314,0.95785
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:30:41,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:30:41,Bandirmaspor,Tuzlaspor,90'+1,1,1,6.0,1.22,9.0,0.15186666666666668,0.7468852459016394,0.10124444444444444
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:30:41,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:30:41,Ethio Electric SC,Oromia Police Fc,78',1,0,1.04,8.0,45.0,0.8672211538461538,0.11273875,0.020042444444444443
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:30:41,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:30:41,Skövde AIK,Trelleborgs FF,74',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:30:41,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:30:41,FC Rosengaard 1917,Onsala BK,73',1,1,2.4,1.9,6.0,0.37549583333333336,0.4743105263157895,0.15019833333333335
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:30:41,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:30:41,Pattaya United FC,Chanthaburi,73',2,1,1.12,6.0,35.0,0.8205714285714285,0.15317333333333333,0.026258285714285713
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:30:41,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:30:41,Roea (F),Vålerenga (F),72',0,2,80.0,20.0,1.0,0.011764750000000001,0.047059000000000004,0.94118
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:30:41,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:30:41,FC Hirnyk-Sport,Podillya Khemlnitskiy,72',1,0,1.45,3.4,8.0,0.622,0.26526470588235296,0.1127375
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:30:54,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:30:54,Istanbulspor AS,Fatih Karagümrük,88',1,1,13.0,1.35,3.6,0.07022076923076923,0.6761999999999999,0.253575
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:30:54,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:30:54,1. FC Kaiserslautern,SV Wehen Wies.,73',1,0,1.18,5.0,20.0,0.7722033898305085,0.18224,0.04556
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:30:54,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:30:54,Fortuna Düsseldorf,Greuther Fürth,72',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:30:54,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:30:54,VfL 1899 Osnabrück,Eintr. Braunschweig,70',0,3,200.0,80.0,1.0,0.004914,0.012285,0.9828
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:30:54,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:30:54,Erzgebirge Aue,SpVgg Unterhaching,31',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:30:54,Hallescher_FC_versus_SC_Verl,2024-04-20,14:30:54,Hallescher FC,SC Verl,31',0,0,2.2,2.9,3.4,0.41568181818181815,0.3153448275862069,0.26897058823529413
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:30:54,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:30:54,VfB Lübeck,Borussia Dortmund II,30',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:30:54,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:30:54,RC Celta de Vigo,UD Las Palmas,30',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:30:54,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:30:54,1860 München,1. FC Saarbrücken,28',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:30:54,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:30:54,Dynamo Dresden,FC Viktoria Köln,28',0,0,1.35,4.3,8.0,0.6744444444444444,0.21174418604651163,0.1138125
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:30:54,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:30:54,Bandirmaspor,Tuzlaspor,90'+2,1,1,7.0,1.15,12.0,0.13037285714285715,0.7935739130434784,0.07605083333333333
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:30:54,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:30:54,Ethio Electric SC,Oromia Police Fc,78',1,0,1.04,8.0,45.0,0.8672211538461538,0.11273875,0.020042444444444443
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:30:54,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:30:54,Skövde AIK,Trelleborgs FF,75',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:30:54,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:30:54,FC Rosengaard 1917,Onsala BK,73',1,1,2.4,1.9,6.0,0.37549583333333336,0.4743105263157895,0.15019833333333335
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:30:54,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:30:54,Pattaya United FC,Chanthaburi,73',2,1,1.1,6.0,35.0,0.8232090909090908,0.15092166666666665,0.025872285714285712
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:30:54,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:30:54,Roea (F),Vålerenga (F),72',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:30:54,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:30:54,FC Hirnyk-Sport,Podillya Khemlnitskiy,72',1,0,1.45,3.4,8.0,0.622,0.26526470588235296,0.1127375
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:30:54,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:30:54,AFC Eskilstuna,Assyriska FF,72',2,3,8.5,3.4,1.45,0.10681411764705884,0.2670352941176471,0.6261517241379311
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:31:13,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:31:13,Istanbulspor AS,Fatih Karagümrük,88',1,1,13.0,1.4,3.4,0.07087538461538462,0.6581285714285715,0.27099411764705883
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:31:13,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:31:13,1. FC Kaiserslautern,SV Wehen Wies.,73',1,0,1.18,5.0,20.0,0.7722033898305085,0.18224,0.04556
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:31:13,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:31:13,Fortuna Düsseldorf,Greuther Fürth,72',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:31:13,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:31:13,VfL 1899 Osnabrück,Eintr. Braunschweig,70',0,3,200.0,80.0,1.0,0.004914,0.012285,0.9828
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:31:13,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:31:13,Erzgebirge Aue,SpVgg Unterhaching,31',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:31:13,Hallescher_FC_versus_SC_Verl,2024-04-20,14:31:13,Hallescher FC,SC Verl,31',0,0,2.2,2.8,3.6,0.4172181818181818,0.3278142857142857,0.2549666666666667
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:31:13,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:31:13,VfB Lübeck,Borussia Dortmund II,30',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:31:13,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:31:13,RC Celta de Vigo,UD Las Palmas,30',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:31:13,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:31:13,1860 München,1. FC Saarbrücken,28',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:31:13,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:31:13,Dynamo Dresden,FC Viktoria Köln,28',0,0,1.35,4.3,8.0,0.6744444444444444,0.21174418604651163,0.1138125
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:31:13,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:31:13,Bandirmaspor,Tuzlaspor,90'+2,1,1,7.5,1.12,12.0,0.120172,0.8047232142857143,0.07510750000000001
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:31:13,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:31:13,Ethio Electric SC,Oromia Police Fc,78',1,0,1.04,8.0,45.0,0.8672211538461538,0.11273875,0.020042444444444443
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:31:13,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:31:13,Skövde AIK,Trelleborgs FF,75',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:31:13,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:31:13,FC Rosengaard 1917,Onsala BK,73',1,1,2.4,1.9,6.0,0.37549583333333336,0.4743105263157895,0.15019833333333335
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:31:13,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:31:13,Pattaya United FC,Chanthaburi,73',2,1,1.1,6.0,35.0,0.8232090909090908,0.15092166666666665,0.025872285714285712
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:31:13,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:31:13,Roea (F),Vålerenga (F),72',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:31:13,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:31:13,FC Hirnyk-Sport,Podillya Khemlnitskiy,72',1,0,1.45,3.4,8.0,0.622,0.26526470588235296,0.1127375
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:31:13,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:31:13,AFC Eskilstuna,Assyriska FF,72',2,3,8.5,3.4,1.45,0.10681411764705884,0.2670352941176471,0.6261517241379311
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:31:25,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:31:25,Istanbulspor AS,Fatih Karagümrük,88',1,1,13.0,1.4,3.4,0.07087538461538462,0.6581285714285715,0.27099411764705883
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:31:25,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:31:25,1. FC Kaiserslautern,SV Wehen Wies.,73',1,0,1.18,5.0,20.0,0.7722033898305085,0.18224,0.04556
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:31:25,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:31:25,Fortuna Düsseldorf,Greuther Fürth,72',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:31:25,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:31:25,VfL 1899 Osnabrück,Eintr. Braunschweig,70',0,3,250.0,80.0,1.0,0.0039350800000000005,0.012297125,0.98377
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:31:25,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:31:25,Erzgebirge Aue,SpVgg Unterhaching,31',0,0,2.0,3.1,3.8,0.460515,0.2971064516129032,0.2423763157894737
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:31:25,Hallescher_FC_versus_SC_Verl,2024-04-20,14:31:25,Hallescher FC,SC Verl,31',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:31:25,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:31:25,VfB Lübeck,Borussia Dortmund II,31',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:31:25,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:31:25,RC Celta de Vigo,UD Las Palmas,31',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:31:25,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:31:25,1860 München,1. FC Saarbrücken,29',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:31:25,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:31:25,Dynamo Dresden,FC Viktoria Köln,29',0,0,1.35,4.3,8.0,0.6744444444444444,0.21174418604651163,0.1138125
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:31:25,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:31:25,Bandirmaspor,Tuzlaspor,90'+2,1,1,7.5,1.12,12.0,0.120172,0.8047232142857143,0.07510750000000001
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:31:25,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:31:25,Ethio Electric SC,Oromia Police Fc,79',1,0,1.04,8.0,45.0,0.8672211538461538,0.11273875,0.020042444444444443
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:31:25,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:31:25,Skövde AIK,Trelleborgs FF,75',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:31:25,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:31:25,FC Rosengaard 1917,Onsala BK,73',1,1,2.5,1.85,6.5,0.36550000000000005,0.4939189189189189,0.1405769230769231
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:31:25,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:31:25,Pattaya United FC,Chanthaburi,73',2,1,1.1,6.0,35.0,0.8232090909090908,0.15092166666666665,0.025872285714285712
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:31:25,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:31:25,Roea (F),Vålerenga (F),72',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:31:25,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:31:25,FC Hirnyk-Sport,Podillya Khemlnitskiy,72',1,0,1.45,3.4,8.0,0.622,0.26526470588235296,0.1127375
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:31:25,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:31:25,AFC Eskilstuna,Assyriska FF,72',2,3,8.5,3.4,1.45,0.10681411764705884,0.2670352941176471,0.6261517241379311
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:31:38,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:31:38,Istanbulspor AS,Fatih Karagümrük,89',1,1,13.0,1.4,3.6,0.07195923076923078,0.6681928571428573,0.25985277777777777
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:31:38,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:31:38,1. FC Kaiserslautern,SV Wehen Wies.,73',1,0,1.18,5.0,20.0,0.7722033898305085,0.18224,0.04556
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:31:38,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:31:38,Fortuna Düsseldorf,Greuther Fürth,72',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:31:38,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:31:38,VfL 1899 Osnabrück,Eintr. Braunschweig,70',0,3,250.0,80.0,1.0,0.0039350800000000005,0.012297125,0.98377
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:31:38,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:31:38,Erzgebirge Aue,SpVgg Unterhaching,31',0,0,2.0,3.0,3.8,0.456,0.304,0.24000000000000002
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:31:38,Hallescher_FC_versus_SC_Verl,2024-04-20,14:31:38,Hallescher FC,SC Verl,31',1,0,1.45,3.6,8.0,0.6313034482758622,0.25427500000000003,0.11442375
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:31:38,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:31:38,VfB Lübeck,Borussia Dortmund II,31',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:31:38,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:31:38,RC Celta de Vigo,UD Las Palmas,31',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:31:38,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:31:38,1860 München,1. FC Saarbrücken,29',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:31:38,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:31:38,Dynamo Dresden,FC Viktoria Köln,29',0,0,1.35,4.3,8.0,0.6744444444444444,0.21174418604651163,0.1138125
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:31:38,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:31:38,Bandirmaspor,Tuzlaspor,90'+2,1,1,7.5,1.16,11.0,0.12274,0.7935775862068966,0.08368636363636363
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:31:38,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:31:38,Ethio Electric SC,Oromia Police Fc,79',1,0,1.02,10.0,45.0,0.889156862745098,0.090694,0.020154222222222223
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:31:38,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:31:38,Skövde AIK,Trelleborgs FF,75',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:31:38,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:31:38,FC Rosengaard 1917,Onsala BK,74',1,1,2.5,1.85,6.5,0.36550000000000005,0.4939189189189189,0.1405769230769231
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:31:38,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:31:38,Pattaya United FC,Chanthaburi,74',2,1,1.1,6.0,35.0,0.8232090909090908,0.15092166666666665,0.025872285714285712
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:31:38,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:31:38,Roea (F),Vålerenga (F),73',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:31:38,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:31:38,FC Hirnyk-Sport,Podillya Khemlnitskiy,73',1,0,1.45,3.4,8.0,0.622,0.26526470588235296,0.1127375
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:31:38,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:31:38,AFC Eskilstuna,Assyriska FF,72',3,3,2.7,1.9,5.0,0.3377185185185185,0.47991578947368424,0.182368
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:31:50,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:31:50,Istanbulspor AS,Fatih Karagümrük,89',1,1,13.0,1.4,3.6,0.07195923076923078,0.6681928571428573,0.25985277777777777
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:31:50,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:31:50,1. FC Kaiserslautern,SV Wehen Wies.,73',1,0,1.18,5.0,20.0,0.7722033898305085,0.18224,0.04556
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:31:50,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:31:50,Fortuna Düsseldorf,Greuther Fürth,73',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:31:50,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:31:50,VfL 1899 Osnabrück,Eintr. Braunschweig,70',0,3,250.0,80.0,1.0,0.0039350800000000005,0.012297125,0.98377
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:31:50,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:31:50,Erzgebirge Aue,SpVgg Unterhaching,31',0,0,2.0,3.0,3.8,0.456,0.304,0.24000000000000002
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:31:50,Hallescher_FC_versus_SC_Verl,2024-04-20,14:31:50,Hallescher FC,SC Verl,31',1,0,1.45,3.6,8.0,0.6313034482758622,0.25427500000000003,0.11442375
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:31:50,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:31:50,VfB Lübeck,Borussia Dortmund II,31',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:31:50,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:31:50,RC Celta de Vigo,UD Las Palmas,31',0,1,3.1,3.2,2.2,0.29604838709677417,0.28679687499999995,0.41715909090909087
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:31:50,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:31:50,1860 München,1. FC Saarbrücken,29',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:31:50,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:31:50,Dynamo Dresden,FC Viktoria Köln,29',0,0,1.35,4.3,8.0,0.6744444444444444,0.21174418604651163,0.1138125
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:31:50,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:31:50,Bandirmaspor,Tuzlaspor,90'+3,1,1,6.5,1.16,12.0,0.13995538461538462,0.7842327586206898,0.07580916666666666
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:31:50,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:31:50,Ethio Electric SC,Oromia Police Fc,79',1,0,1.02,10.0,45.0,0.889156862745098,0.090694,0.020154222222222223
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:31:50,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:31:50,Skövde AIK,Trelleborgs FF,75',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:31:50,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:31:50,FC Rosengaard 1917,Onsala BK,74',1,1,2.5,1.85,6.5,0.36550000000000005,0.4939189189189189,0.1405769230769231
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:31:50,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:31:50,Pattaya United FC,Chanthaburi,74',2,1,1.1,6.0,35.0,0.8232090909090908,0.15092166666666665,0.025872285714285712
